"id"	"duration"	"codec"	"width"	"height"	"bitrate"	"framerate"	"i"	"p"	"b"	"frames"	"i_size"	"p_size"	"b_size"	"size"	"o_codec"	"o_bitrate"	"o_framerate"	"o_width"	"o_height"	"umem"	"utime"
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	15	640	480	216820	5.544
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	15	1280	720	338408	11.557
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	15	1920	1080	679428	20.285
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	24	176	144	216820	2.24
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	24	320	240	216820	3.364
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	24	480	360	216820	5.344
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	24	640	480	216820	7.18
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	24	1280	720	338576	16.201
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	24	1920	1080	679360	29.794
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	25	176	144	216820	2.132
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	25	320	240	216820	3.436
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	25	480	360	216820	5.536
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	25	640	480	216820	7.42
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	25	1280	720	338392	16.173
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	25	1920	1080	679744	30.422
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	29.97	176	144	216820	2.24
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	29.97	320	240	216820	3.648
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	29.97	480	360	216820	6.076
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	29.97	640	480	216820	8.421
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	29.97	1280	720	338620	18.917
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	56000	29.97	1920	1080	679988	34.698
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	12	176	144	216820	1.868
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	12	320	240	216820	2.676
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	12	480	360	216820	4.052
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	12	640	480	216820	5.58
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	12	1280	720	338200	11.321
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	12	1920	1080	677460	19.665
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	15	176	144	216820	2.028
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	15	320	240	216820	2.88
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	15	480	360	216820	4.564
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	15	640	480	216820	6.316
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	15	1280	720	338552	13.421
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	15	1920	1080	678884	23.709
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	24	176	144	216820	2.236
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	24	320	240	216820	3.664
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	24	480	360	216820	5.96
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	24	640	480	216820	8.281
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	24	1280	720	338832	18.289
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	24	1920	1080	679888	33.31
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	25	176	144	216820	2.26
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	25	320	240	216820	3.788
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	25	480	360	216820	6.144
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	25	640	480	216820	8.429
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	25	1280	720	338732	18.493
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	25	1920	1080	679676	34.634
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	29.97	176	144	216820	2.456
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	29.97	320	240	216820	4.056
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	29.97	480	360	216820	6.86
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	29.97	640	480	216820	9.573
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	29.97	1280	720	338760	21.241
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	109000	29.97	1920	1080	679760	38.95
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	12	176	144	216820	2.028
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	12	320	240	216820	3.008
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	12	480	360	216820	4.836
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	12	640	480	216820	6.404
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	12	1280	720	338372	14.025
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	12	1920	1080	677384	25.174
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	15	176	144	216820	2.152
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	15	320	240	216820	3.156
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	15	480	360	216820	5.18
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	15	640	480	216820	7.18
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	15	1280	720	338636	16.669
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	15	1920	1080	679544	29.918
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	24	176	144	216820	2.568
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	24	320	240	216820	3.976
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	24	480	360	216820	6.908
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	24	640	480	216820	9.757
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	24	1280	720	338804	22.049
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	24	1920	1080	678824	40.275
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	25	176	144	216820	2.584
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	25	320	240	216820	4.08
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	25	480	360	216820	7.1
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	25	640	480	216820	10.185
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	25	1280	720	338740	22.481
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	25	1920	1080	679736	41.471
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	29.97	176	144	216820	2.76
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	29.97	320	240	216820	4.392
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	29.97	480	360	216820	7.86
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	29.97	640	480	216820	11.061
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	29.97	1280	720	338884	25.458
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	242000	29.97	1920	1080	679788	46.523
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	12	176	144	216820	2.048
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	12	320	240	216820	3.352
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	12	480	360	216820	5.48
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	12	640	480	216820	7.48
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	12	1280	720	338804	17.005
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	12	1920	1080	677764	31.462
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	15	176	144	216820	2.188
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	15	320	240	216820	3.688
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	15	480	360	216820	6.16
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	15	640	480	216820	8.461
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	15	1280	720	339096	19.953
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	15	1920	1080	679448	37.298
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	24	176	144	216820	2.668
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	24	320	240	216820	4.624
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	24	480	360	216820	7.856
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	24	640	480	216820	11.189
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	24	1280	720	339264	26.658
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	24	1920	1080	680072	49.435
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	25	176	144	216820	2.744
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	25	320	240	216820	4.784
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	25	480	360	216820	7.952
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	25	640	480	216820	11.585
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	25	1280	720	339192	27.326
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	25	1920	1080	679952	51.467
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	29.97	176	144	216820	3.008
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	29.97	320	240	216820	5.088
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	29.97	480	360	216820	8.777
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	29.97	640	480	216820	12.657
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	29.97	1280	720	339192	30.79
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	539000	29.97	1920	1080	680868	57.448
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	12	176	144	216820	2.064
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	12	320	240	216820	3.364
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	12	480	360	216820	6.024
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	12	640	480	216820	8.097
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	12	1280	720	339268	18.313
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	12	1920	1080	679128	34.862
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	15	176	144	216820	2.204
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	15	320	240	216820	3.712
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	15	480	360	216820	6.724
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	15	640	480	216820	9.149
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	15	1280	720	339584	21.525
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	15	1920	1080	679880	41.043
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	24	176	144	216820	2.7
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	24	320	240	216820	4.896
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	24	480	360	216820	8.553
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	24	640	480	216820	12.009
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	24	1280	720	339532	29.026
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	24	1920	1080	680192	55.247
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	25	176	144	216820	2.7
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	25	320	240	216820	5.06
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	25	480	360	216820	8.793
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	25	640	480	216820	12.345
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	25	1280	720	339004	29.914
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	25	1920	1080	680072	57.292
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	29.97	176	144	216820	3
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	29.97	320	240	216820	5.664
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	29.97	480	360	216820	9.489
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	29.97	640	480	216820	13.597
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	29.97	1280	720	339456	33.998
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	820000	29.97	1920	1080	679812	64.116
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	12	176	144	216820	2.068
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	12	320	240	216820	3.4
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	12	480	360	216820	6.2
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	12	640	480	216820	8.977
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	12	1280	720	343036	24.522
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	12	1920	1080	681356	44.887
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	15	176	144	216820	2.16
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	15	320	240	216820	3.748
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	15	480	360	216820	7.312
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	15	640	480	216820	10.545
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	15	1280	720	342380	28.37
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	15	1920	1080	682316	53.283
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	24	176	144	216820	2.648
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	24	320	240	216820	4.924
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	24	480	360	216820	9.981
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	24	640	480	216820	14.209
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	24	1280	720	341356	37.018
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	24	1920	1080	681992	73.249
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	25	176	144	216820	2.752
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	25	320	240	216820	5.112
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	25	480	360	216820	10.181
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	25	640	480	216820	14.573
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	25	1280	720	341196	37.93
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	25	1920	1080	682564	76.625
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	29.97	176	144	216820	2.992
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	29.97	320	240	216820	5.748
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	29.97	480	360	216820	11.621
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	29.97	640	480	216820	16.501
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	29.97	1280	720	340820	42.999
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	3000000	29.97	1920	1080	682660	86.245
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	5000000	12	176	144	216820	2.092
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	5000000	12	320	240	216820	3.316
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	5000000	12	480	360	216820	6.172
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	5000000	12	640	480	216820	8.953
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	5000000	12	1280	720	343060	25.13
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	5000000	12	1920	1080	685524	51.095
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	5000000	15	176	144	216820	2.168
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	5000000	15	320	240	216820	3.696
"1lkF-VNDcss"	458.625	"h264"	640	480	517364	29	245	13501	0	13746	5308581	24350943	0	29659524	"h264"	5000000	15	480	360	216820	7.108
